STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,YearMonth,monthly_avg_temp
GHM00065442,"KUMASI, GH",2010-07-27,0,78,87,71,2010-07,78.47887323943662
GHM00065442,"KUMASI, GH",2010-07-28,0.12,77,NA,72,2010-07,78.47887323943662
GHM00065442,"KUMASI, GH",2010-07-29,0,75,81,70,2010-07,78.47887323943662
GHM00065442,"KUMASI, GH",2010-07-30,0,74,NA,71,2010-07,78.47887323943662
GHM00065442,"KUMASI, GH",2010-07-31,0,75,NA,70,2010-07,78.47887323943662
GHM00065442,"KUMASI, GH",2010-08-01,0,77,NA,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-03,0,77,87,70,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-04,0,78,NA,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-05,0,77,85,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-06,0,77,90,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-07,0,78,88,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-08,0,78,86,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-09,0,77,NA,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-10,0,77,83,73,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-11,0,77,NA,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-12,0.83,77,84,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-13,1.02,76,82,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-14,0,78,83,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-15,0,79,87,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-16,0,81,NA,74,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-17,0.2,73,NA,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-18,1.02,76,85,69,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-19,0.12,79,88,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-20,0,76,81,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-21,0,76,85,70,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-22,0.94,75,NA,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-23,0,78,85,71,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-24,0,77,82,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-25,0,79,87,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-26,0,77,83,73,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-27,0,79,NA,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-28,0,80,87,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-29,0,78,83,NA,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-30,0.02,78,86,73,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-08-31,0,78,84,72,2010-08,78.21722846441948
GHM00065442,"KUMASI, GH",2010-09-01,0.02,76,87,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-02,0.59,80,87,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-03,0,76,82,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-04,0.04,78,83,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-05,0,78,83,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-06,0,78,NA,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-07,0,78,85,71,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-08,0,76,84,71,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-09,0,79,87,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-10,0,77,86,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-11,0,77,86,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-12,0,82,88,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-13,0,79,103,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-14,0,78,84,73,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-15,0,74,87,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-16,0.24,78,89,70,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-17,0.03,80,89,73,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-18,0,79,86,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-19,0.04,79,88,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-20,0,77,NA,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-21,0,77,NA,72,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-22,0,80,89,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-23,0,74,81,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-24,0,79,86,67,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-25,0,79,NA,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-26,0,82,90,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-27,0,74,82,NA,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-28,0,77,85,70,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-29,0,78,NA,73,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-09-30,0,80,NA,73,2010-09,78.67441860465117
GHM00065442,"KUMASI, GH",2010-10-01,0,78,87,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-02,0,82,87,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-04,0.35,76,87,73,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-05,0.12,78,89,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-06,0,79,NA,73,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-07,0.91,79,88,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-08,0,76,86,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-09,0.2,78,90,73,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-10,0,78,NA,73,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-11,1.22,79,89,71,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-12,0,81,NA,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-13,0,80,89,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-14,0,80,89,74,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-15,0.35,82,NA,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-16,0,83,NA,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-17,0,82,91,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-18,0,77,NA,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-19,0.12,82,89,73,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-20,0.12,76,NA,68,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-21,0.83,81,NA,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-22,0,83,92,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-23,0,82,NA,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-24,0,80,88,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-25,0.08,79,88,69,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-26,0,80,NA,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-27,0,81,90,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-28,0,81,NA,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-29,0,80,90,NA,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-30,0.12,81,92,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-10-31,0,82,90,72,2010-10,80.65271966527196
GHM00065442,"KUMASI, GH",2010-11-01,0.16,78,89,73,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-02,0,79,92,72,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-03,0,79,90,73,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-04,0.2,77,NA,72,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-05,0,80,89,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-06,0,77,84,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-08,0,79,86,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-09,0,81,92,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-10,0.2,81,90,74,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-11,0,81,89,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-12,0.39,82,91,70,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-13,1.06,78,89,68,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-14,0,80,90,72,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-15,0,80,91,72,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-17,0,83,91,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-18,0,77,NA,73,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-19,0,75,NA,70,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-21,0,79,86,73,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-22,0,79,NA,73,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-23,0.16,75,NA,70,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-24,0,81,NA,72,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-25,0,85,NA,NA,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-26,0,83,91,75,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-27,0,80,NA,76,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-28,0.08,81,89,73,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-29,0,81,NA,74,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-11-30,0,82,NA,75,2010-11,81.16309012875537
GHM00065442,"KUMASI, GH",2010-12-01,0,85,91,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-02,0,84,NA,75,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-03,0.2,82,NA,72,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-04,0,81,NA,75,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-05,0,83,NA,74,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-06,0,82,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-07,0,78,91,72,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-08,0,81,89,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-09,0,80,NA,74,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-10,0,77,NA,70,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-11,0,82,90,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-12,0,80,90,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-13,0,81,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-14,0,84,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-15,0,84,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-16,0,85,NA,75,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-17,0,82,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-18,0,83,93,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-19,0,83,NA,76,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-20,0,82,NA,75,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-21,0,82,92,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-22,0,85,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-23,0.55,80,NA,73,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-24,0,84,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-25,0,83,NA,75,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-26,0,84,90,74,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-27,0,82,89,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-28,0.28,80,89,71,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-29,0.16,82,NA,72,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-30,0,82,NA,NA,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2010-12-31,0,79,NA,72,2010-12,82.11740890688259
GHM00065442,"KUMASI, GH",2011-01-01,0,81,88,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-02,0,79,89,67,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-03,0,82,NA,69,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-04,0,76,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-05,0,77,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-06,0,81,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-07,0,76,90,71,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-08,0,82,NA,69,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-09,0,81,NA,67,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-10,0,79,NA,68,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-11,0,83,89,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-12,0,78,NA,70,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-13,0,81,NA,68,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-14,0,75,NA,66,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-15,0,80,90,70,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-16,0,83,92,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-17,0,81,92,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-18,0,80,NA,67,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-19,0,79,NA,66,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-20,0,81,92,67,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-21,0,83,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-22,0,87,93,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-23,0,84,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-24,0,83,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-25,0,82,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-26,0,83,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-28,0,83,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-30,0,87,NA,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-01-31,0,83,89,NA,2011-01,80.96
GHM00065442,"KUMASI, GH",2011-02-02,0,80,NA,NA,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-03,0,75,NA,NA,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-04,0,76,NA,NA,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-07,0,81,NA,NA,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-16,0,76,NA,74,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-22,0,76,NA,72,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-25,0,82,NA,NA,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-26,0.28,79,NA,71,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-27,2.28,82,91,68,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-02-28,0.39,81,NA,70,2011-02,81.05555555555556
GHM00065442,"KUMASI, GH",2011-03-01,0,83,90,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-02,0,82,90,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-03,0,82,91,73,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-04,2.99,80,92,66,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-16,0,86,NA,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-18,0,87,NA,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-19,0,87,NA,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-21,0,80,NA,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-22,0,83,NA,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-23,0.12,80,91,71,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-24,0.24,80,92,68,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-25,0.12,77,NA,71,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-28,0,83,NA,NA,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-03-31,0,83,NA,74,2011-03,83.48979591836735
GHM00065442,"KUMASI, GH",2011-04-01,0,82,93,NA,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-06,0,88,94,NA,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-13,0.98,79,NA,70,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-14,0,83,93,74,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-16,0,84,93,77,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-17,0,81,NA,NA,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-18,2.83,75,NA,69,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-21,0,90,NA,NA,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-22,0,82,89,75,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-23,0,81,NA,74,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-24,0,77,NA,74,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-04-25,0,78,NA,75,2011-04,83.46846846846847
GHM00065442,"KUMASI, GH",2011-05-16,0,86,91,NA,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-17,0,82,93,77,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-18,0.08,80,NA,71,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-19,0,83,91,NA,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-20,0,80,NA,72,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-21,0,84,92,NA,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-22,0,80,87,NA,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-23,0,78,NA,72,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-24,0,81,NA,NA,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-25,0,82,93,75,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-28,0.12,77,NA,72,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-30,0,80,NA,74,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-05-31,0,80,NA,NA,2011-05,82.11363636363636
GHM00065442,"KUMASI, GH",2011-06-01,0,79,NA,73,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-02,0,80,NA,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-04,1.22,82,89,73,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-06,0,81,90,73,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-07,0,78,NA,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-09,0.24,75,NA,68,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-11,0,81,89,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-12,0,75,86,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-13,0,78,88,70,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-16,0,79,84,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-17,0,78,NA,74,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-19,0,79,87,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-20,0,81,87,72,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-21,0,79,NA,75,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-25,0,80,85,NA,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-26,0.12,77,NA,73,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-29,0.08,78,86,73,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-06-30,0,79,85,72,2011-06,80.00595238095238
GHM00065442,"KUMASI, GH",2011-07-01,0,79,85,NA,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-06,0,78,85,72,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-07,0.03,77,87,NA,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-09,0,77,85,73,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-10,0,78,NA,73,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-11,0,77,85,72,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-12,0,76,NA,71,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-13,0,79,NA,NA,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-14,0,78,NA,72,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-15,0,76,88,72,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-16,1.18,76,85,71,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-17,0,78,NA,72,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-18,0.43,75,NA,NA,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-21,2.24,73,NA,68,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-23,0,76,NA,72,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-24,0,77,80,NA,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-07-27,0,74,NA,70,2011-07,77.84563758389261
GHM00065442,"KUMASI, GH",2011-08-03,0,78,86,72,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-06,0,76,81,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-07,0,74,NA,71,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-08,0,74,NA,71,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-09,0,76,NA,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-10,0,77,84,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-11,0,73,NA,71,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-12,0,76,NA,73,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-13,0,76,80,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-14,0,77,83,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-15,0,76,NA,71,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-16,0,74,NA,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-18,0,78,86,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-19,0,78,83,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-20,0,72,NA,69,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-21,0,74,NA,68,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-23,0,74,NA,72,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-24,0,78,84,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-25,0,77,NA,72,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-26,0,76,NA,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-27,0,78,87,NA,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-28,1.14,73,NA,71,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-29,0.12,73,NA,71,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-30,0.01,75,NA,72,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-08-31,0,77,NA,72,2011-08,76.8923076923077
GHM00065442,"KUMASI, GH",2011-09-02,0,79,86,NA,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-03,0,79,84,NA,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-04,0,76,NA,NA,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-05,0,76,NA,72,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-06,0,77,NA,73,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-07,0,77,NA,73,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-08,0,76,86,NA,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-09,0,76,NA,NA,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-10,0.01,76,NA,73,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-11,0,77,83,72,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-12,0,78,NA,NA,2011-09,78.3735632183908
GHM00065442,"KUMASI, GH",2011-09-14,0.87,76,82,72,2011-09,78.3735632183908
